name,category,lat,lon
,bench,43.5990537,3.9006261
,bench,43.5990722,3.9006596
,bench,43.5992509,3.9009895
,bench,43.5992655,3.9010298
,bench,43.5999133,3.8991026
,bench,43.599923,3.8991428
,bench,43.5999647,3.8993856
,bench,43.5999803,3.8994513
,bench,43.600057,3.8998845
,bench,43.6000686,3.8999327
,bench,43.5989103,3.8996792
,bench,43.5988924,3.89971
,bench,43.5995149,3.8992694
,bench,43.5994804,3.8992787
Adamantios Koraïs,artwork,43.607591,3.8872392
,bench,43.6110293,3.882672
,bench,43.6112206,3.882672
,bench,43.6107419,3.8826022
,waste_basket,43.6113367,3.8824817
,theatre,43.5737196,3.8370566
,bench,43.6035763,3.9062451
Georges Frêche,artwork,43.604556,3.9126625
,drinking_water,43.687666,4.1365732
,bench,43.6876973,4.1367098
,bench,43.6877092,4.1367816
,bench,43.6877558,4.1369961
,bench,43.6877243,4.1368542
,bench,43.6877398,4.1369259
,bench,43.6878025,4.1372041
,bench,43.6877712,4.1370648
,bench,43.6877873,4.1371299
,atm,43.4478609,3.755572
,bicycle_parking,43.406041,3.6646811
,atm,43.4480252,3.7552466
Top's coiffure - visagiste,hairdresser,43.405024,3.6935637
,bicycle_parking,43.4060847,3.6641332
LCL,bank,43.4478465,3.7556062
,hairdresser,43.4480688,3.7552976
,drinking_water,43.406097,3.664028
,drinking_water,43.5819902,3.8558798
La Rose des Sables,fast_food,43.6083045,3.8805972
Gendarmerie nationale,police,43.562886,4.0860814
,bench,43.7239944,4.038372
Cabane à livre,public_bookcase,43.7240469,4.0383451
,charging_station,43.4090157,3.6975449
,parking_entrance,43.6014731,3.9038052
,parking_entrance,43.6013321,3.9032077
,parking_entrance,43.6011932,3.9026133
Le Cagou du Pacifique,restaurant,43.3967635,3.6617936
,post_box,43.4085822,3.6959489
Relay,newsagent,43.5949221,3.9243639
,vending_machine,43.5949051,3.924433
,post_box,43.594856,3.9246597
,recycling,43.4089001,3.6971789
Viviane Geoffrey,hairdresser,43.408891,3.697648
,bench,43.4602812,3.6850152
,waste_basket,43.4602862,3.6849731
,bench,43.4601908,3.6849414
,bench,43.4601178,3.6850178
,drinking_water,43.4603047,3.6850143
La Caravelle,restaurant,43.4601114,3.6857427
Jasmin,restaurant,43.4023498,3.6962421
La table Ami conviviale,restaurant,43.4023209,3.6960046
Crêperie La Fabrique,restaurant,43.402322,3.6960788
Au feu fe bois,restaurant,43.4023342,3.6961582
Sakura house,restaurant,43.4023586,3.696331
,charging_station,43.6338314,3.9221882
,information,43.5769992,4.0961516
,information,43.5771479,4.0965284
,information,43.5779854,4.098233
,information,43.5778523,4.0983014
Richemer,wine,43.352633,3.5339071
,bicycle_parking,43.607618,3.8672074
,motorcycle_parking,43.6075694,3.8672213
,bicycle_parking,43.6071289,3.8672078
,bicycle_parking,43.6067313,3.8671628
,bicycle_parking,43.6068577,3.8672565
,bicycle_parking,43.6067248,3.8672797
,bicycle_parking,43.6064201,3.867396
,bicycle_parking,43.6064348,3.8672822
,bicycle_parking,43.6061763,3.8675499
,motorcycle_parking,43.6099659,3.8684714
,charging_station,43.6258069,3.905598
,charging_station,43.6233156,3.9141998
,bicycle_parking,43.6096292,3.8683151
,bicycle_parking,43.6101972,3.8716179
,bicycle_parking,43.6082996,3.8713791
,bicycle_parking,43.608384,3.8708161
,bicycle_parking,43.6080252,3.8731747
,bicycle_parking,43.607676,3.8728777
,bicycle_parking,43.6069195,3.8725384
,bicycle_parking,43.6070868,3.8741887
,bicycle_parking,43.6046078,3.8785338
,bicycle_parking,43.6051709,3.8800409
,bicycle_parking,43.6035258,3.8828939
,bicycle_parking,43.5851137,3.7493322
,bicycle_parking,43.6357279,3.829767
,bicycle_parking,43.6300713,3.8312815
,bicycle_parking,43.6179949,3.8629186
,bicycle_parking,43.6010726,3.8654985
,bicycle_parking,43.5952985,3.9236165
,bicycle_rental,43.5958281,3.9232363
,bicycle_parking,43.5946167,3.9237988
,bicycle_parking,43.6211292,3.8876124
,bicycle_parking,43.6215002,3.8875763
,bicycle_parking,43.6231836,3.8883197
,bicycle_parking,43.6239951,3.8886885
,bicycle_parking,43.6132631,3.8817279
,bicycle_parking,43.6129158,3.8811871
,bicycle_parking,43.6121893,3.8819498
,bicycle_parking,43.6108657,3.8816345
,bicycle_parking,43.6106236,3.8784085
,parking,43.4873286,3.7068598
Thomas apiculture,farm,43.4874195,3.7067509
,parking_entrance,43.5913178,3.8674631
,bench,43.5917467,3.8694064
,bench,43.5918477,3.8694506
,waste_basket,43.5918273,3.8694144
,waste_basket,43.5918448,3.869059
,waste_basket,43.5918123,3.8691294
,recycling,43.5898346,3.8690704
,recycling,43.5898443,3.8690496
,recycling,43.588092,3.8664499
,recycling,43.5881168,3.8663848
,recycling,43.5881221,3.8663654
,parking_entrance,43.5880392,3.8669742
,parking_entrance,43.5859316,3.8623813
,parking_entrance,43.5847929,3.8653759
,drinking_water,43.6905617,4.128494
Affichage Libre,information,43.5922296,3.885129
Planet Auto,car_repair,43.593183,3.8320068
,parking_space,43.574759,3.8299883
,parking_space,43.5748134,3.8300285
,parking_space,43.5748134,3.8298971
,parking_space,43.5748911,3.8299239
,parking_space,43.5749805,3.829704
,parking_space,43.57493,3.8296771
,bicycle_parking,43.6206765,3.9105528
Affichage Libre,information,43.6353825,3.8629589
Affichage Libre,information,43.6307533,3.8613136
,parking_entrance,43.6039124,3.8655089
,parking_entrance,43.6039768,3.8660945
,drinking_water,43.3278665,3.5664605
,bench,43.6538948,4.0090198
,waste_basket,43.6541506,4.0089043
,information,43.6171595,3.9943089
L'Authentique,chemist,43.3121723,3.545804
,artwork,43.4014325,3.6927833
,artwork,43.4020738,3.691214
,artwork,43.4008992,3.6931336
,artwork,43.400864,3.6927328
,artwork,43.401603,3.693653
,artwork,43.401602,3.6937076
,artwork,43.402114,3.6959211
,artwork,43.4013256,3.6958058
,artwork,43.4012961,3.6963469
,artwork,43.4011083,3.6958001
,artwork,43.4010516,3.6963322
J'ai caché sous cette épaisse fumée mon cœur révolté,artwork,43.4009208,3.6950145
,artwork,43.4008716,3.6945316
,artwork,43.400187,3.6947065
Penseur solitaire,artwork,43.3988889,3.6943498
Sunset,artwork,43.3984272,3.6948521
Espace Jeunesse,social_facility,43.6091571,3.8846003
,bicycle_parking,43.5955753,3.8880334
,hydrant,43.5826646,3.8659563
Montpellier Sud de France,taxi,43.5951319,3.9252509
,fountain,43.5650898,3.901228
,bicycle_parking,43.5668825,3.9002332
,recycling,43.5677013,3.9032983
,bench,43.567684,3.9060668
,bench,43.5675327,3.9061774
,waste_basket,43.5676019,3.9061287
,recycling,43.5676909,3.9066556
,vending_machine,43.5705991,3.9050189
,vending_machine,43.5706739,3.9051443
,vending_machine,43.5697979,3.9047708
,bench,43.6090546,3.8429244
,bench,43.6089994,3.8458483
,bench,43.6089721,3.8447711
,waste_basket,43.6089618,3.844822
,waste_basket,43.608996,3.8438146
Le Marin,restaurant,43.4470482,3.6582319
,recycling,43.6149006,3.8759691
,fountain,43.3545417,3.5295099
Auto-bateau-école Le Crabe,driving_school,43.3550886,3.5296613
,parking,43.640617,3.8580721
Lycée Hôtelier Georges Frêche,college,43.604235,3.911839
Fun Shop,variety_store,43.313397,3.547385
Bazar,variety_store,43.313074,3.5471322
Brasero,fast_food,43.3131594,3.547098
Fish Spa,yes,43.3131115,3.5471047
Spagheteria,restaurant,43.3125573,3.5462129
Imag'in,variety_store,43.3121162,3.5457254
La Gelateria,ice_cream,43.3120708,3.5456617
Terres Med,clothes,43.3119874,3.5455229
Déco Sud,variety_store,43.3119376,3.5454766
Elie's Burger,fast_food,43.3119108,3.5454592
,ice_cream,43.3112814,3.5446733
La Moule Gourmande,restaurant,43.3110647,3.5444494
Planet's Pizza,fast_food,43.3109877,3.5443796
La Ferme Marine,restaurant,43.3662636,3.5387803
La Grande Bleue,restaurant,43.371069,3.5418574
,bicycle_parking,43.6324282,3.8988314
,bench,43.5472553,3.7955446
,bench,43.547171,3.7952113
,recycling,43.5479582,3.7961181
,recycling,43.5472793,3.7955993
,recycling,43.5476332,3.795879
,recycling,43.5474733,3.7948551
,bench,43.4214869,3.6039191
,bench,43.4225791,3.6055475
,waste_basket,43.4203501,3.6025699
,bench,43.4221505,3.6054494
,waste_basket,43.4225108,3.6055407
,bicycle_parking,43.4215443,3.603912
,waste_basket,43.4216229,3.6053307
,waste_basket,43.4213594,3.6035771
,bench,43.422443,3.6055196
,bench,43.4216127,3.6039254
,bench,43.4223637,3.6055048
,bench,43.4219381,3.6053941
,waste_basket,43.4215775,3.6040298
,bench,43.4227492,3.6057756
,waste_basket,43.4208381,3.6030502
,bench,43.4222991,3.6054938
,bench,43.4218592,3.6053659
,bench,43.4227451,3.6058205
,waste_basket,43.4206266,3.6028344
,bench,43.4222317,3.6054705
,waste_basket,43.4220812,3.6054036
,recycling,43.4203595,3.6012557
,waste_basket,43.4196301,3.6009384
,bicycle_parking,43.4199514,3.6020969
,bench,43.4196676,3.6009524
,waste_basket,43.4195081,3.6007569
,waste_basket,43.4198616,3.6020288
,waste_basket,43.4197263,3.601031
,bench,43.4195419,3.6008656
,bicycle_parking,43.4197774,3.6019439
,bench,43.4196835,3.6010447
,bicycle_parking,43.4202385,3.6012724
,bench,43.4196313,3.6009762
,waste_basket,43.4202786,3.6012074
,bench,43.4196961,3.6009761
,bench,43.4197732,3.6013175
La Baphin de Thau,artwork,43.4216872,3.6048515
,artwork,43.4226863,3.6057754
L'Oscarine,restaurant,43.4219616,3.6042012
Chicken Drive,fast_food,43.6238925,3.8623691
Espace Clients Pro Sète PDC1,post_office,43.4058322,3.6949194
SIXT,car_rental,43.5784781,3.9596972
,bench,43.6407782,3.8578872
,bench,43.622673,4.0680388
,waste_basket,43.6219378,4.0653084
,waste_basket,43.6231058,4.071061
,library,43.6201448,4.0681549
,bicycle_parking,43.6201207,4.0681998
,information,43.6201561,4.0681223
,recycling,43.6197764,4.0690399
,waste_basket,43.6114715,3.8681456
NOZ,variety_store,43.5897904,3.8539749
Subway,fast_food,43.5900294,3.8542861
Fastlane École Audio Numérique,music_school,43.6130226,3.8751673
,recycling,43.6135382,3.8742986
Jacques Trinh Van Dam,doctors,43.6317261,3.8580834
HydroSciences Montpellier,research_institute,43.6362149,3.865605
express,supermarket,43.4065618,3.6959774
Soulenq,restaurant,43.6499751,3.8385511
,bench,43.6542233,4.0707073
,bench,43.6543613,4.0761584
Croix de la Mission,viewpoint,43.7315731,4.0241768
,clock,43.6113464,3.869546
Au Port Gourmand,restaurant,43.4331501,3.7742647
,bench,43.6538252,4.0087905
,bench,43.6538062,4.0087319
,sanitary_dump_station,43.4499178,3.8060655
,shower,43.4490953,3.8066968
,shower,43.449678,3.8074055
,toilets,43.4495731,3.8054125
,sanitary_dump_station,43.4488302,3.8051665
,sanitary_dump_station,43.4492938,3.8061792
,arts_centre,43.6246558,3.8233224
Cabinet médical des Aubes,clinic,43.6194891,3.8919759
,bicycle_parking,43.6046613,3.8938997
,bbq,43.4486959,3.8058524
Recycling,recycling,43.4498615,3.8059753
L'hôtel de ville - chez boule et chou,bar,43.4017247,3.6959796
Le galoubet,ice_cream,43.4017235,3.6960404
Papeterie Paul Valéry,stationery,43.4017405,3.6962436
Kiosque fleuri,kiosk,43.401576,3.6957491
Pralus,pastry,43.4017587,3.6963504
Pharmacie du Saint Clair,pharmacy,43.4017314,3.6961019
Vival,convenience,43.6003463,3.8734154
FC Tacos,restaurant,43.3993108,3.6579012
When U Want,hairdresser,43.3991234,3.6575848
,bicycle_parking,43.5965208,3.9028967
,bicycle_parking,43.5975404,3.9022694
Les zézettes de Sète,pastry,43.3993687,3.6587833
Les halles des salins,supermarket,43.3992849,3.6586143
,parking_space,43.3995544,3.6588437
,waste_basket,43.6407742,3.8578682
,waste_basket,43.6431932,3.8601319
,waste_basket,43.6864528,3.8636363
,waste_basket,43.693879,3.8725077
,parking_space,43.5705817,4.1030744
Croix de Guillery,viewpoint,43.6414104,3.8035548
L'Avy,information,43.6462482,3.7939766
Source de l'Avy,information,43.6467897,3.7926449
,drinking_water,43.6498795,3.7887736
L'Avy,information,43.6499707,3.7897736
Georges Hostel & Café,hostel,43.4053332,3.695703
Écouter Voir,optician,43.4014813,3.6955745
,compressed_air,43.4518494,3.6550891
,compressed_air,43.431545,3.6037114
,bicycle_repair_station,43.4661194,3.690153
,parking_entrance,43.5950101,3.884365
,parking_entrance,43.6009399,3.8512399
,parking_entrance,43.6009974,3.8530207
Dekra,vehicle_inspection,43.5363165,3.7385257
,bicycle_parking,43.6128941,3.8861271
,charging_station,43.6071834,3.8913559
,charging_station,43.600062,3.8949758
,vending_machine,43.6126391,3.8694083
,bench,43.6771858,3.8605627
Police nationale,police,43.572048,3.905363
MHSC Store,sports,43.6033411,3.9173561
Police nationale,police,43.6033305,3.891457
Salle 113,community_centre,43.532602,3.7387133
Sun Hair Coiffure,hairdresser,43.6568842,3.9129148
Gendarmerie nationale,police,43.4552631,3.6842072
Coiffure Diego,hairdresser,43.4063766,3.6910635
,bicycle_parking,43.6391688,3.848733
,waste_disposal,43.6080138,3.8688844
Gendarmerie nationale,police,43.3189902,3.5490593
Le Bistrot de Fanny,bar,43.4453583,3.7573398
Tabac Presse Le Havanitos,newsagent,43.4454702,3.7573769
Pharmacie du sud,pharmacy,43.4457347,3.7571985
Andre riso,medical_supply,43.4454376,3.756865
,bicycle_parking,43.4455044,3.7568238
Apogée,travel_agency,43.4455116,3.7566836
La Fournée Gourmande,bakery,43.4456827,3.756739
Tabac Le Ci-Clope,newsagent,43.4457571,3.7568964
Bernard chotard,butcher,43.4457906,3.7567417
In fine,restaurant,43.4458364,3.7567028
La cave de nonna,wine,43.4458702,3.7568289
Marie pruniaux,jewelry,43.4459874,3.756724
Pharmacie de l'Hôtel de Ville,pharmacy,43.4460074,3.7560922
Au plein air,sports,43.4450574,3.7573867
BNP Paribas,bank,43.445572,3.7574238
TG coiffure,hairdresser,43.4453853,3.7569615
Au chardon,florist,43.4459099,3.7567994
Le CB resto,restaurant,43.445896,3.7560726
EMBE,computer,43.4453747,3.7570183
Fruits et légumes,greengrocer,43.4456222,3.7567287
,clothes,43.4459503,3.7567708
Radio Campus,studio,43.6307144,3.8566019
Gendarmerie nationale,police,43.4775171,3.6858478
Gendarmerie nationale,police,43.5485306,3.977871
Nossa,restaurant,43.4043971,3.6996459
Bijouterie Time Shop,jewelry,43.4042788,3.6962605
Atelier des Pigistes,community_centre,43.6030273,3.8981028
,parking_space,43.5751485,3.8338424
,parking_space,43.5749248,3.8340333
,parking_space,43.5749108,3.8339967
,parking_space,43.5748961,3.833957
,parking_space,43.5751207,3.8338737
Corum,parking,43.6134439,3.8816467
Parking Comédie accès vélos,parking_entrance,43.6091851,3.8803534
Buste de JB Fabre,artwork,43.6088989,3.8759195
,bench,43.6088779,3.8759668
Mikado,restaurant,43.6077729,3.8748562
ESAT Les compagnons de Maguelone,social_facility,43.5119209,3.8841715
Maison pour tous George Sand - Salle des Aubes,community_centre,43.6184906,3.8937856
Maison pour tous George Sand - Salle Dupont,community_centre,43.6184695,3.894007
,parking_space,43.6785371,3.9793795
Easy Rider,driving_school,43.6367259,3.8474799
,bicycle_parking,43.5832315,3.7738761
,bicycle_parking,43.5835569,3.7740576
,bicycle_parking,43.5808439,3.7496984
,bicycle_parking,43.5808439,3.7498706
,bicycle_parking,43.5799979,3.7633092
Center Automobiles - Achats - Vente et reprise,car_parts,43.5881345,3.8549798
Rugby Store,sports,43.5878331,3.8561921
Billard Club Montpellierain,bar,43.5879052,3.8562949
Magasin Accent Pianos,musical_instrument,43.5880517,3.8563292
Magasin Singer,sewing,43.5875034,3.8559571
Tollens,paint,43.5882243,3.8567044
,vacant,43.5871001,3.8529478
Zoobrew Brasserie Animale,alcohol,43.642508,3.9177238
M+ Matériaux,doityourself,43.6265771,4.0088489
Noon,fast_food,43.6163297,3.8807608
Le 3,hairdresser,43.616044,3.881073
Bar Du Marché,cafe,43.616011,3.8810343
Le Big Bahut,fast_food,43.6158922,3.8815036
Le Spot,bar,43.6158298,3.8814322
,driving_school,43.6157897,3.8813915
La Cavale,books,43.6165793,3.8809445
La Petite Balançoire,convenience,43.4279387,3.6062695
Le Vedatio,tobacco,43.5747402,3.8298864
Huguette,cheese,43.577718,3.8273883
Domaine des Moures,guest_house,43.5074516,3.8487292
Gendarmerie nationale,police,43.6767584,4.1404749
,hunting_stand,43.6700718,3.8860308
,viewpoint,43.5541276,4.0938372
,bench,43.5998081,3.8397619
,bench,43.6086492,3.837423
,bench,43.608625,3.8374284
,information,43.609664,3.8387829
,information,43.6088697,3.8382196
,information,43.6091425,3.8391142
,information,43.6091202,3.8391034
,information,43.606879,3.8381137
Théâtre La Chocolaterie,theatre,43.5748139,3.8521297
L'ACD,restaurant,43.3874251,3.6482415
Coté Mer,restaurant,43.3882789,3.6496925
La Canopée,restaurant,43.3893587,3.6517712
,recycling,43.3939352,3.6610765
,recycling,43.3939021,3.6608492
,recycling,43.3938855,3.6608633
,recycling,43.3938757,3.6608311
,recycling,43.3938909,3.6608177
,recycling,43.3949102,3.6597025
,recycling,43.3948981,3.6596761
,recycling,43.3948873,3.6596516
,recycling,43.3948746,3.6596248
,recycling,43.3947898,3.659724
,recycling,43.3948001,3.6597468
,recycling,43.3947898,3.659777
,recycling,43.3947806,3.6597548
,recycling,43.3947703,3.6597294
,recycling,43.3986903,3.6588645
,recycling,43.3986636,3.6588924
,recycling,43.398677,3.6588784
,recycling,43.3981637,3.6570291
,recycling,43.3981503,3.6570431
,recycling,43.3981903,3.6570013
,recycling,43.398177,3.6570152
,recycling,43.3982037,3.6569874
,recycling,43.398217,3.6569735
,recycling,43.3977317,3.6574522
,recycling,43.3977152,3.6574682
,recycling,43.3976161,3.6558668
,recycling,43.397596,3.6558506
,recycling,43.3976531,3.6558983
,recycling,43.3976337,3.6558821
GiFi,variety_store,43.6801101,4.1496892
Union-Materiaux Lunel Est,doityourself,43.6770687,4.1419161
Zeeman,clothes,43.6772423,4.1177849
,parking_entrance,43.3944542,3.6712707
,charging_station,43.6468772,3.8692235
Boulangerie | Les Thau Pains,bakery,43.4479429,3.6580155
Epicerie OC'API,supermarket,43.4479137,3.6589261
,recycling,43.4025217,3.6998958
,recycling,43.4025407,3.6998948
,recycling,43.4025597,3.6998938
,bench,43.4017926,3.6999585
,bench,43.4018989,3.6999558
,parking_space,43.4013011,3.6997922
,vending_machine,43.4012865,3.6997486
,parking_entrance,43.4010316,3.6997486
,parking_entrance,43.4008793,3.699725
,parking_entrance,43.4007188,3.6997371
,parking_entrance,43.4000258,3.6997561
,vending_machine,43.4006273,3.6997949
,vending_machine,43.3997781,3.6998405
École privée de la Grâce,school,43.5822537,3.8465525
Café Tropisme,cafe,43.6019977,3.8583586
,parking_entrance,43.4056623,3.6999189
,parking_entrance,43.4057357,3.6997981
,parking_entrance,43.4057399,3.699833
,parking_entrance,43.4057481,3.6999008
,parking_entrance,43.4057601,3.7000026
,parking_entrance,43.4058352,3.7006709
,parking_entrance,43.4058179,3.7005187
,parking_entrance,43.4055824,3.7001207
,parking_entrance,43.4062759,3.7003781
,parking_entrance,43.4052531,3.7000477
,parking_entrance,43.4060871,3.7003709
,parking_entrance,43.4060425,3.7002837
,parking_entrance,43.4056603,3.7002227
,parking_entrance,43.4065131,3.700585
,parking_entrance,43.4053412,3.7000135
,parking_entrance,43.4055678,3.7001851
,parking_entrance,43.4054918,3.7001583
,parking_entrance,43.4053154,3.7000798
,parking_entrance,43.4057933,3.7003025
,parking_entrance,43.4064068,3.7004637
,parking_entrance,43.4066636,3.7006253
,parking_entrance,43.4062251,3.7003543
,parking_entrance,43.4059083,3.7003051
,parking_entrance,43.405029,3.699934
,parking_entrance,43.4067345,3.7004815
,parking_entrance,43.4064495,3.7005378
,parking_entrance,43.4058837,3.7002217
,parking_entrance,43.4050782,3.6999586
,parking_entrance,43.4067053,3.7005056
,parking_entrance,43.4058075,3.7004185
,parking_entrance,43.4062932,3.7004526
,parking_entrance,43.4052745,3.7000597
,parking_entrance,43.406642,3.7005566
,parking_entrance,43.4053807,3.7001114
,parking_entrance,43.4056695,3.6999831
,parking_entrance,43.4028617,3.7009114
